FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,OrigWght,RevWght
5285,4526,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5294,4631,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5311,4402,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5042,4526,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5289,4430,19,HBS,OM,General,NB,5.1455,2.6021431234402015
4791,4660,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5190,4643,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5124,4643,19,HBW,OM,General,NB,5.1455,2.6021431234402015
4919,4526,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5286,4591,19,HBO,OM,General,NB,5.1455,2.6021431234402015
5122,3797,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5283,4526,19,HBS,OM,General,NB,5.1455,2.6021431234402015
4974,4629,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5297,4332,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5302,2557,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5298,2224,19,HBO,OM,General,NB,5.1455,2.6021431234402015
5297,4411,19,HBO,OM,General,NB,4.9042,2.6021431234402015
5303,3667,19,HBO,OM,General,NB,4.9042,2.6021431234402015
5293,4544,19,HBS,OM,General,NB,4.9042,2.6021431234402015
4818,4503,19,HBW,OM,General,NB,4.9042,2.6021431234402015
5030,4443,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4941,4640,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4791,4453,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5226,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4984,4646,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4878,4642,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4878,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5030,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5311,4430,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4780,4642,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5298,4662,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5064,4277,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4961,4596,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5311,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5283,3707,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4878,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5311,4472,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4829,4008,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5300,4503,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5311,4443,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4829,4646,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5308,3932,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5259,4117,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4950,4475,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5030,4630,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5300,4474,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5300,4185,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4878,4403,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5289,4443,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5030,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4890,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4734,4646,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5304,4347,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5301,4645,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5306,4646,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4921,3656,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4759,4526,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4818,4339,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5311,4660,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4732,4295,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5297,4280,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5023,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4737,4430,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4857,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5087,4443,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5221,2479,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5283,3675,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5311,4660,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4890,3801,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4891,4646,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5283,4380,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5112,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4827,4646,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4877,3441,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4970,4553,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4737,4590,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5285,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5283,4407,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5306,4280,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4829,4374,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5306,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5306,4297,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4820,4296,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4902,4660,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5283,4430,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4878,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4941,4127,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5302,4531,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4890,4664,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4829,4430,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5087,4469,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5000,4660,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5283,4321,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5108,4662,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5190,4662,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5208,3711,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4941,4642,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4733,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4821,3038,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4902,4646,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5311,4531,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5125,2063,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4993,4646,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4889,4662,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4941,4637,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5064,4664,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4892,4472,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4815,4443,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4829,4662,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4829,4526,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4696,4637,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5268,4430,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5306,3816,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4755,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4984,4662,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5311,4339,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4826,4662,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4890,4238,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5291,3085,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5311,4312,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4727,3875,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4850,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4878,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5311,4503,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4891,4453,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5298,4295,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5302,4660,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4737,4214,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4789,4503,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4818,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4827,4646,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4818,4443,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5190,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4818,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5285,4642,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4759,4662,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4974,4590,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5308,4509,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4878,1714,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5289,4307,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4710,4208,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4878,4208,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4904,2514,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5304,4661,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4829,4033,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4893,4026,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4766,4453,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5283,4297,19,HBW,SY,General,NB,4.4188,2.6021431234402015
5311,4202,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4733,4162,19,HBO,SY,General,NB,4.4188,2.6021431234402015
5300,4545,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4904,3489,19,HBS,SY,General,NB,4.4188,2.6021431234402015
4829,4202,19,HBO,SY,General,NB,4.4188,2.6021431234402015
4818,4475,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5023,4430,19,HBS,SY,General,NB,4.4188,2.6021431234402015
5120,4642,19,HBW,SY,General,NB,4.4188,2.6021431234402015
4629,5297,19,HBS,OM,General,SB,42.3981,42.218834972068905
4332,5302,19,HBS,OM,General,SB,42.3981,42.218834972068905
4641,5298,19,HBW,OM,General,SB,42.3981,42.218834972068905
4661,5211,19,HBS,OM,General,SB,42.3981,42.218834972068905
4630,5299,19,HBS,OM,General,SB,42.3981,42.218834972068905
4526,5185,19,HBS,OM,General,SB,42.3981,42.218834972068905
4595,4829,19,HBS,OM,General,SB,42.3981,42.218834972068905
4643,5307,19,HBW,OM,General,SB,42.3981,42.218834972068905
4629,5307,19,HBS,OM,General,SB,42.3981,42.218834972068905
4280,5291,19,HBS,OM,General,SB,42.3981,42.218834972068905
4280,5297,19,HBO,OM,General,SB,42.3981,42.218834972068905
4644,5301,19,HBO,OM,General,SB,42.3981,42.218834972068905
4540,4846,19,HBS,OM,General,SB,42.3981,42.218834972068905
4332,5297,19,HBS,OM,General,SB,42.3981,42.218834972068905
4540,5302,19,HBS,OM,General,SB,42.3981,42.218834972068905
4630,5087,19,HBW,OM,General,SB,42.3981,42.218834972068905
3588,5306,19,HBW,OM,General,SB,42.3981,42.218834972068905
4647,5112,19,HBW,OM,General,SB,42.3981,42.218834972068905
4443,4971,19,HBS,OM,General,SB,42.3981,42.218834972068905
4644,4878,19,HBW,OM,General,SB,42.3981,42.218834972068905
4443,5302,19,HBS,OM,General,SB,42.3981,42.218834972068905
4210,5085,19,HBW,OM,General,SB,42.3981,42.218834972068905
4390,5249,19,HBS,OM,General,SB,42.3981,42.218834972068905
4643,5301,19,HBO,OM,General,SB,42.3981,42.218834972068905
4430,5297,19,HBS,OM,General,SB,42.3981,42.218834972068905
4631,4815,19,HBO,OM,General,SB,42.3981,42.218834972068905
4563,5311,19,HBS,OM,General,SB,42.3981,42.218834972068905
4469,5311,19,HBW,SY,General,SB,17.4432,27.230109311432546
4443,5283,19,HBS,SY,General,SB,17.4432,27.230109311432546
4443,4896,19,HBS,SY,General,SB,17.4432,27.230109311432546
4453,5208,19,HBS,SY,General,SB,17.4432,27.230109311432546
4208,4941,19,HBW,SY,General,SB,17.4432,27.230109311432546
3521,4941,19,HBO,SY,General,SB,17.4432,27.230109311432546
4208,4896,19,HBW,SY,General,SB,17.4432,27.230109311432546
4660,4829,19,HBW,SY,General,SB,17.4432,27.230109311432546
4642,4969,19,HBS,SY,General,SB,17.4432,27.230109311432546
2448,4856,19,HBO,SY,General,SB,17.4432,27.230109311432546
4646,5120,19,HBW,SY,General,SB,17.4432,27.230109311432546
4642,4811,19,HBW,SY,General,SB,17.4432,27.230109311432546
4645,4877,19,HBW,SY,General,SB,17.4432,27.230109311432546
4443,4818,19,HBS,SY,General,SB,17.4432,27.230109311432546
4503,5151,19,HBS,SY,General,SB,17.4432,27.230109311432546
4472,4727,19,HBS,SY,General,SB,17.4432,27.230109311432546
4554,5306,19,HBW,SY,General,SB,17.4432,27.230109311432546
4086,4974,19,HBW,SY,General,SB,17.4432,27.230109311432546
2730,4734,19,HBS,SY,General,SB,17.4432,27.230109311432546
3963,5276,19,HBO,SY,General,SB,17.4432,27.230109311432546
4430,4961,19,HBO,SY,General,SB,17.4432,27.230109311432546
4503,4850,19,HBS,SY,General,SB,17.4432,27.230109311432546
4611,5297,19,HBW,SY,General,SB,17.4432,27.230109311432546
4600,4941,19,HBO,SY,General,SB,17.4432,27.230109311432546
3291,5151,19,HBW,SY,General,SB,17.4432,27.230109311432546
4551,5304,19,HBS,SY,General,SB,17.4432,27.230109311432546
4443,4829,19,HBW,SY,General,SB,17.4432,27.230109311432546
4534,5307,19,HBS,SY,General,SB,17.4432,27.230109311432546
4660,5112,19,HBS,SY,General,SB,17.4432,27.230109311432546
4646,5283,19,HBW,SY,General,SB,17.4432,27.230109311432546
4664,4907,19,HBS,SY,General,SB,17.4432,27.230109311432546
3631,4716,19,HBS,SY,General,SB,17.4432,27.230109311432546
4503,4737,19,HBS,SY,General,SB,17.4432,27.230109311432546
4661,4902,19,HBS,SY,General,SB,17.4432,27.230109311432546
4664,4941,19,HBS,SY,General,SB,17.4432,27.230109311432546
3460,5101,19,HBS,SY,General,SB,17.4432,27.230109311432546
4443,5124,19,HBS,SY,General,SB,17.4432,27.230109311432546
4453,5293,19,HBO,SY,General,SB,17.4432,27.230109311432546
4663,4907,19,HBS,SY,General,SB,17.4432,27.230109311432546
4503,5300,19,HBS,SY,General,SB,17.4432,27.230109311432546
3706,4896,19,HBW,SY,General,SB,17.4432,27.230109311432546
4169,4748,19,HBW,SY,General,SB,17.4432,27.230109311432546
4663,5301,19,HBO,SY,General,SB,17.4432,27.230109311432546
4339,4818,19,HBS,SY,General,SB,17.4432,27.230109311432546
4660,5297,19,HBO,SY,General,SB,17.4432,27.230109311432546
4472,5180,19,HBW,SY,General,SB,17.4432,27.230109311432546
3082,4948,19,HBS,SY,General,SB,17.4432,27.230109311432546
4660,4941,19,HBW,SY,General,SB,17.4432,27.230109311432546
3089,4974,19,HBW,SY,General,SB,17.4432,27.230109311432546
4660,5297,19,HBS,SY,General,SB,17.4432,27.230109311432546
4308,4907,19,HBW,SY,General,SB,17.4432,27.230109311432546
4430,4818,19,HBS,SY,General,SB,17.4432,27.230109311432546
4620,4878,19,HBS,SY,General,SB,17.4432,27.230109311432546
4646,4850,19,HBS,SY,General,SB,17.4432,27.230109311432546
4475,5123,19,HBS,SY,General,SB,17.4432,27.230109311432546
4570,4907,19,HBO,SY,General,SB,17.4432,27.230109311432546
4646,4830,19,HBS,SY,General,SB,17.4432,27.230109311432546
4280,4902,19,HBO,SY,General,SB,17.4432,27.230109311432546
4339,4941,19,HBS,SY,General,SB,17.4432,27.230109311432546
4321,5012,19,HBS,SY,General,SB,17.4432,27.230109311432546
4452,4904,19,HBS,SY,General,SB,17.4432,27.230109311432546
4503,5122,19,HBS,SY,General,SB,17.4432,27.230109311432546
4642,5124,19,HBW,SY,General,SB,17.4432,27.230109311432546
4430,5064,19,HBS,SY,General,SB,17.4432,27.230109311432546
4642,5297,19,HBS,SY,General,SB,17.4432,27.230109311432546
4443,4821,19,HBW,SY,General,SB,17.4432,27.230109311432546
4429,5283,19,HBW,SY,General,SB,17.4432,27.230109311432546
3410,5271,19,HBS,SY,General,SB,17.4432,27.230109311432546
4646,5060,19,HBO,SY,General,SB,17.4432,27.230109311432546
4443,5304,19,HBW,SY,General,SB,17.4432,27.230109311432546
4472,5302,19,HBS,SY,General,SB,17.4432,27.230109311432546
4661,4737,19,HBS,SY,General,SB,17.4432,27.230109311432546
4664,4907,19,HBW,SY,General,SB,17.4432,27.230109311432546
4443,5304,19,HBW,SY,General,SB,17.4432,27.230109311432546
4145,4736,19,HBO,SY,General,SB,17.4432,27.230109311432546
4549,5283,19,HBS,SY,General,SB,17.4432,27.230109311432546
4664,4961,19,HBS,SY,General,SB,17.4432,27.230109311432546
4430,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4430,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4660,4889,19,HBW,SY,General,SB,17.4432,27.230109311432546
4503,5143,19,HBS,SY,General,SB,17.4432,27.230109311432546
4646,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4227,4830,19,HBS,SY,General,SB,17.4432,27.230109311432546
4434,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
3819,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4646,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4642,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4503,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4664,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4430,5184,19,HBS,SY,General,SB,17.4432,27.230109311432546
4235,5311,19,HBS,SY,General,SB,17.4432,27.230109311432546
4466,5122,19,HBS,SY,General,SB,17.4432,27.230109311432546
4332,5306,19,HBS,SY,General,SB,17.4432,27.230109311432546
4642,5311,19,HBS,SY,General,SB,17.4432,27.230109311432546
4646,4971,19,HBS,SY,General,SB,17.4432,27.230109311432546
4660,4791,19,HBW,SY,General,SB,17.4432,27.230109311432546
4413,4851,19,HBS,SY,General,SB,17.4432,27.230109311432546
4443,5311,19,HBS,SY,General,SB,17.4432,27.230109311432546
4660,5311,19,HBO,SY,General,SB,17.4432,27.230109311432546
4430,5064,19,HBS,SY,General,SB,17.4432,27.230109311432546
4469,4818,19,HBS,SY,General,SB,17.4432,27.230109311432546
4642,5064,19,HBW,SY,General,SB,17.4432,27.230109311432546
4430,5297,19,HBS,SY,General,SB,17.4432,27.230109311432546
4430,5304,19,HBS,SY,General,SB,17.4432,27.230109311432546
4664,5123,19,HBO,SY,General,SB,17.4432,27.230109311432546
4145,5064,19,HBS,SY,General,SB,17.4432,27.230109311432546
4503,4719,19,HBW,SY,General,SB,17.4432,27.230109311432546
4443,5012,19,HBS,SY,General,SB,17.4432,27.230109311432546
4430,5273,19,HBS,SY,General,SB,17.4432,27.230109311432546
4664,4768,19,HBS,SY,General,SB,17.4432,27.230109311432546
4503,4941,19,HBW,SY,General,SB,17.4432,27.230109311432546
2325,5306,19,HBO,SY,General,SB,17.4432,27.230109311432546
5299,4591,19,HBW,OM,Special,NB,43.3429,51.64799598052711
5297,4643,19,HBW,OM,Special,NB,43.3429,51.64799598052711
4961,3062,19,HBW,OM,Special,NB,43.3429,51.64799598052711
5297,4628,19,HBS,OM,Special,NB,43.3429,51.64799598052711
4876,4430,19,HBS,OM,Special,NB,43.3429,51.64799598052711
4887,4401,19,HBW,OM,Special,NB,43.3429,51.64799598052711
5030,4175,19,HBO,OM,Special,NB,43.3429,51.64799598052711
5311,4280,19,HBO,OM,Special,NB,43.3429,51.64799598052711
5080,4545,19,HBO,OM,Special,NB,43.3429,51.64799598052711
5289,4453,19,HBS,OM,Special,NB,43.3429,51.64799598052711
5311,4526,19,HBS,SY,Special,NB,28.4141,51.64799598052711
4974,4430,19,HBW,SY,Special,NB,28.4141,51.64799598052711
5112,4661,19,HBS,SY,Special,NB,28.4141,51.64799598052711
5311,4616,19,HBS,SY,Special,NB,28.4141,51.64799598052711
5268,4430,19,HBS,SY,Special,NB,28.4141,51.64799598052711
4878,4603,19,HBO,SY,Special,NB,28.4141,51.64799598052711
4732,4430,19,HBS,SY,Special,NB,28.4141,51.64799598052711
4941,2479,19,HBW,SY,Special,NB,28.4141,51.64799598052711
4912,4664,19,HBO,SY,Special,NB,28.4141,51.64799598052711
5122,4246,19,HBW,SY,Special,NB,28.4141,51.64799598052711
5283,2827,19,HBW,SY,Special,NB,28.4141,51.64799598052711
4961,4430,19,HBS,SY,Special,NB,28.4141,51.64799598052711
5289,4430,19,HBO,SY,Special,NB,28.4141,51.64799598052711
5304,4646,19,HBS,SY,Special,NB,28.4141,51.64799598052711
5285,4503,19,HBS,SY,Special,NB,28.4141,51.64799598052711
4778,4526,19,HBS,SY,Special,NB,28.4141,51.64799598052711
5039,4280,19,HBO,SY,Special,NB,28.4141,51.64799598052711
4890,4430,19,HBS,SY,Special,NB,28.4141,51.64799598052711
4891,4661,19,HBS,SY,Special,NB,28.4141,51.64799598052711
4829,4430,19,HBS,SY,Special,NB,28.4141,51.64799598052711
5306,4642,19,HBO,SY,Special,NB,28.4141,51.64799598052711
5190,4202,19,HBW,SY,Special,NB,28.4141,51.64799598052711
5283,4339,19,HBW,SY,Special,NB,29.9926,51.64799598052711
5304,4430,19,HBS,SY,Special,NB,29.9926,51.64799598052711
5064,4280,19,HBW,SY,Special,NB,29.9926,51.64799598052711
5283,4203,19,HBS,SY,Special,NB,29.9926,51.64799598052711
5064,4280,20,HBO,OM,General,NB,5.1455,2.564940352446861
5299,4298,20,HBO,OM,General,NB,5.1455,2.564940352446861
5304,4526,20,HBS,OM,General,NB,5.1455,2.564940352446861
5297,4629,20,HBS,OM,General,NB,5.1455,2.564940352446861
5289,2097,20,HBW,OM,General,NB,5.1455,2.564940352446861
5307,4476,20,HBS,OM,General,NB,5.1455,2.564940352446861
5304,4629,20,HBW,OM,General,NB,5.1455,2.564940352446861
5302,4647,20,HBS,OM,General,NB,5.1455,2.564940352446861
5122,4641,20,HBO,OM,General,NB,5.1455,2.564940352446861
5301,4644,20,HBO,OM,General,NB,5.1455,2.564940352446861
5116,4332,20,HBS,OM,General,NB,5.1455,2.564940352446861
5311,3522,20,HBO,OM,General,NB,5.1455,2.564940352446861
5042,3014,20,HBW,OM,General,NB,5.1455,2.564940352446861
5311,4544,20,HBS,OM,General,NB,5.1455,2.564940352446861
4891,4643,20,HBW,OM,General,NB,5.1455,2.564940352446861
5299,4628,20,HBW,OM,General,NB,5.1455,2.564940352446861
5303,4526,20,HBS,OM,General,NB,5.1455,2.564940352446861
5283,4430,20,HBS,OM,General,NB,5.1455,2.564940352446861
5124,4430,20,HBS,OM,General,NB,5.1455,2.564940352446861
4829,4522,20,HBO,OM,General,NB,5.1455,2.564940352446861
5302,4661,20,HBS,OM,General,NB,5.1455,2.564940352446861
5297,4529,20,HBS,OM,General,NB,5.1455,2.564940352446861
5012,4643,20,HBS,OM,General,NB,5.1455,2.564940352446861
4904,4485,20,HBO,OM,General,NB,5.1455,2.564940352446861
5299,4628,20,HBW,OM,General,NB,5.1455,2.564940352446861
5140,4238,20,HBS,OM,General,NB,5.1455,2.564940352446861
5302,4518,20,HBS,OM,General,NB,5.1455,2.564940352446861
5039,4627,20,HBS,OM,General,NB,5.1455,2.564940352446861
5311,4230,20,HBW,OM,General,NB,5.1455,2.564940352446861
4768,4322,20,HBO,OM,General,NB,5.1455,2.564940352446861
5289,4208,20,HBO,OM,General,NB,5.1455,2.564940352446861
5297,4629,20,HBW,OM,General,NB,5.1455,2.564940352446861
5208,4339,20,HBO,OM,General,NB,5.1455,2.564940352446861
5302,4208,20,HBS,OM,General,NB,5.1455,2.564940352446861
5185,4322,20,HBO,OM,General,NB,5.1455,2.564940352446861
5151,4297,20,HBS,OM,General,NB,5.1455,2.564940352446861
5180,4637,20,HBS,OM,General,NB,5.1455,2.564940352446861
4737,4526,20,HBO,OM,General,NB,5.1455,2.564940352446861
5299,4128,20,HBO,OM,General,NB,5.1455,2.564940352446861
5122,4339,20,HBS,OM,General,NB,5.1455,2.564940352446861
5042,4483,20,HBW,OM,General,NB,5.1455,2.564940352446861
